"Geneid","at_id","SYMBOL","functional_group","log2FoldChange","pvalue","padj","GENENAME"
"GUL04G000745","AT5G13180","NAC083","TF: NAC",5.00763932570501,0.00303968236826622,0.00722056952810277,"Encodes a NAC domain transcription factor that interacts with VND7 and negatively regulates xylem vessel formation."
"GUL04G000745","AT5G13180","VNI2","TF: NAC",5.00763932570501,0.00303968236826622,0.00722056952810277,"Encodes a NAC domain transcription factor that interacts with VND7 and negatively regulates xylem vessel formation."
"GUL07G004615","AT5G64530","ANAC104","TF: NAC",-4.40979575297416,0.00540635495168449,0.0122507773593567,NA
"GUL07G004301","AT1G28470","ANAC010","TF: NAC",-2.08013325926358,0.00748287542828887,0.0164695732792121,NA
"GUL07G004301","AT1G28470","NAC010","TF: NAC",-2.08013325926358,0.00748287542828887,0.0164695732792121,NA
"GUL01G001979","AT2G43000","ANAC042","TF: NAC",-2.63972714129672,0.00914877396744104,0.0197464732078361,NA
"GUL01G001979","AT2G43000","NAC042","TF: NAC",-2.63972714129672,0.00914877396744104,0.0197464732078361,NA
"GUL01G003687","AT4G17980","anac071","TF: NAC",1.33137945379849,0.0113478951428961,0.0240137429291343,NA
"GUL01G003687","AT4G17980","NAC071","TF: NAC",1.33137945379849,0.0113478951428961,0.0240137429291343,NA
"GUL03G005395","AT3G18400","anac058","TF: NAC",4.87899523152321,0.0127122039353872,0.0266185155862305,NA
"GUL03G005395","AT3G18400","NAC058","TF: NAC",4.87899523152321,0.0127122039353872,0.0266185155862305,NA
"GUL03G005148","AT4G23810","ATWRKY53","TF: WRKY",-5.29339829856344,0,0,"member of WRKY Transcription Factor; Group III"
"GUL03G005148","AT4G23810","WRKY53","TF: WRKY",-5.29339829856344,0,0,"member of WRKY Transcription Factor; Group III"
"GUL05G004418","AT1G80840","ATWRKY40","TF: WRKY",-4.06207337889215,1.1277712525273e-304,2.25031624803069e-302,"Pathogen-induced transcription factor. Binds W-box sequences  in vitro. Forms protein complexes with itself and with WRKY40 and WRKY60. Coexpression with WRKY18 or WRKY60 made plants more susceptible to both P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two."
"GUL05G004418","AT1G80840","WRKY40","TF: WRKY",-4.06207337889215,1.1277712525273e-304,2.25031624803069e-302,"Pathogen-induced transcription factor. Binds W-box sequences  in vitro. Forms protein complexes with itself and with WRKY40 and WRKY60. Coexpression with WRKY18 or WRKY60 made plants more susceptible to both P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two."
"GUL06G001098","AT2G38470","ATWRKY33","TF: WRKY",-3.22309812707423,1.78901938587066e-199,1.96896425055711e-197,"Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress."
"GUL06G001098","AT2G38470","WRKY33","TF: WRKY",-3.22309812707423,1.78901938587066e-199,1.96896425055711e-197,"Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress."
"GUL05G004577","AT4G31550","ATWRKY11","TF: WRKY",-4.3224600090835,1.57152327986454e-170,1.43382512482214e-168,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL05G004577","AT4G31550","WRKY11","TF: WRKY",-4.3224600090835,1.57152327986454e-170,1.43382512482214e-168,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL02G002448","AT2G38470","ATWRKY33","TF: WRKY",-5.88467949759817,5.7761838150149e-149,4.32209998085094e-147,"Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress."
"GUL02G002448","AT2G38470","WRKY33","TF: WRKY",-5.88467949759817,5.7761838150149e-149,4.32209998085094e-147,"Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress."
"GUL04G004463","AT2G37260","ATWRKY44","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function alleles are associated with a reduction in interploidy lethality."
"GUL04G004463","AT2G37260","DSL1","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function alleles are associated with a reduction in interploidy lethality."
"GUL04G004463","AT2G37260","TTG2","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function alleles are associated with a reduction in interploidy lethality."
"GUL04G004463","AT2G37260","WRKY44","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function alleles are associated with a reduction in interploidy lethality."
"GUL04G004463","AT2G37260","ATWRKY44","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function allele corresponding to the DSL QTL  are associated with a reduction in interploidy lethality."
"GUL04G004463","AT2G37260","DSL1","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function allele corresponding to the DSL QTL  are associated with a reduction in interploidy lethality."
"GUL04G004463","AT2G37260","TTG2","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function allele corresponding to the DSL QTL  are associated with a reduction in interploidy lethality."
"GUL04G004463","AT2G37260","WRKY44","TF: WRKY",2.76432685186516,1.09452223832027e-125,6.41118360264782e-124,"Encodes a protein similar to WRKY transcription factors that is expressed in the seed integument and endosperm. Mutants are defective in proanthocyanidin synthesis and seed mucilate deposition. Seeds are yellow colored. Seed size is also affected; seeds  are reduced in size but only when the mutant allele is transmitted through the female parent.Loss of function allele corresponding to the DSL QTL  are associated with a reduction in interploidy lethality."
"GUL07G003879","AT1G62300","ATWRKY6","TF: WRKY",-2.92498744558311,2.7994581184516e-114,1.47124412422179e-112,"Encodes a transcription factor WRKY6.  Regulates Phosphate1 (Pho1) expression in response to low phosphate (Pi) stress."
"GUL07G003879","AT1G62300","WRKY6","TF: WRKY",-2.92498744558311,2.7994581184516e-114,1.47124412422179e-112,"Encodes a transcription factor WRKY6.  Regulates Phosphate1 (Pho1) expression in response to low phosphate (Pi) stress."
"GUL07G000362","AT4G31550","ATWRKY11","TF: WRKY",-3.24230616370569,1.07007825889335e-88,4.30539847672449e-87,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL07G000362","AT4G31550","WRKY11","TF: WRKY",-3.24230616370569,1.07007825889335e-88,4.30539847672449e-87,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL03G000103","AT1G80840","ATWRKY40","TF: WRKY",-3.2925011292555,1.04678118446852e-58,2.64584455308042e-57,"Pathogen-induced transcription factor. Binds W-box sequences  in vitro. Forms protein complexes with itself and with WRKY40 and WRKY60. Coexpression with WRKY18 or WRKY60 made plants more susceptible to both P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two."
"GUL03G000103","AT1G80840","WRKY40","TF: WRKY",-3.2925011292555,1.04678118446852e-58,2.64584455308042e-57,"Pathogen-induced transcription factor. Binds W-box sequences  in vitro. Forms protein complexes with itself and with WRKY40 and WRKY60. Coexpression with WRKY18 or WRKY60 made plants more susceptible to both P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two."
"GUL01G003561","AT2G23320","AtWRKY15","TF: WRKY",-1.77349140997541,4.7589722723613e-55,1.11343619142577e-53,"Encodes WRKY DNA-binding protein 15 (WRKY15)."
"GUL01G003561","AT2G23320","WRKY15","TF: WRKY",-1.77349140997541,4.7589722723613e-55,1.11343619142577e-53,"Encodes WRKY DNA-binding protein 15 (WRKY15)."
"GUL01G004768","AT2G24570","ATWRKY17","TF: WRKY",-2.51055913497118,1.04862029474377e-49,2.25164373524903e-48,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL01G004768","AT2G24570","WRKY17","TF: WRKY",-2.51055913497118,1.04862029474377e-49,2.25164373524903e-48,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL04G003401","AT2G24570","ATWRKY17","TF: WRKY",-1.59719028330214,8.0114636194078e-44,1.51600116893697e-42,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL04G003401","AT2G24570","WRKY17","TF: WRKY",-1.59719028330214,8.0114636194078e-44,1.51600116893697e-42,"member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae."
"GUL06G004313","AT4G11070","AtWRKY41","TF: WRKY",-4.7882043382924,6.02336452272584e-42,1.09585941794856e-40,"member of WRKY Transcription Factor; Group III"
"GUL06G004313","AT4G11070","WRKY41","TF: WRKY",-4.7882043382924,6.02336452272584e-42,1.09585941794856e-40,"member of WRKY Transcription Factor; Group III"
"GUL05G003134","AT2G38470","ATWRKY33","TF: WRKY",-1.59843072574587,2.24688329432591e-40,3.93613538134482e-39,"Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress."
"GUL05G003134","AT2G38470","WRKY33","TF: WRKY",-1.59843072574587,2.24688329432591e-40,3.93613538134482e-39,"Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress."
"GUL03G002815","AT1G29280","ABT3","TF: WRKY",-3.02289858316538,1.26465501912471e-39,2.17660786356086e-38,"member of WRKY Transcription Factor; Group II-e"
"GUL03G002815","AT1G29280","ATWRKY65","TF: WRKY",-3.02289858316538,1.26465501912471e-39,2.17660786356086e-38,"member of WRKY Transcription Factor; Group II-e"
"GUL03G002815","AT1G29280","WRKY65","TF: WRKY",-3.02289858316538,1.26465501912471e-39,2.17660786356086e-38,"member of WRKY Transcription Factor; Group II-e"
"GUL07G002707","AT1G62300","ATWRKY6","TF: WRKY",-2.87535143354072,1.77182193889347e-31,2.4307336973875e-30,"Encodes a transcription factor WRKY6.  Regulates Phosphate1 (Pho1) expression in response to low phosphate (Pi) stress."
"GUL07G002707","AT1G62300","WRKY6","TF: WRKY",-2.87535143354072,1.77182193889347e-31,2.4307336973875e-30,"Encodes a transcription factor WRKY6.  Regulates Phosphate1 (Pho1) expression in response to low phosphate (Pi) stress."
"GUL01G002781","AT4G23810","ATWRKY53","TF: WRKY",-2.90634377039583,2.49684404621714e-31,3.40823378344311e-30,"member of WRKY Transcription Factor; Group III"
"GUL01G002781","AT4G23810","WRKY53","TF: WRKY",-2.90634377039583,2.49684404621714e-31,3.40823378344311e-30,"member of WRKY Transcription Factor; Group III"
"GUL03G004813","AT3G18690","MKS1","TF: WRKY",-3.71265886419491,1.14005128202791e-28,1.42902342261548e-27,"Encodes a nuclear-localized member of a plant specific gene family involved in mediating responses to pathogens. Interacts with WRKY transcriptional regulators."
"GUL02G004154","AT2G47260","ATWRKY23","TF: WRKY",-1.39844080204633,2.77347495561283e-24,3.0092571103274e-23,"Encodes a member of WRKY Transcription Factor; Group I. Involved in nematode feeding site establishment."
